18:24:11,RES,129m,%CPU,7,%MEM,0.8,COMMAND,nova-compute
18:24:11,RES,112m,%CPU,6,%MEM,0.7,COMMAND,nova-conductor
18:24:11,RES,109m,%CPU,6,%MEM,0.7,COMMAND,nova-conductor
18:24:11,RES,111m,%CPU,6,%MEM,0.7,COMMAND,nova-conductor
18:24:11,RES,125m,%CPU,4,%MEM,0.8,COMMAND,nova-api
18:24:11,RES,49m,%CPU,1,%MEM,0.3,COMMAND,nova-conductor
18:24:11,RES,75m,%CPU,1,%MEM,0.5,COMMAND,nova-api
18:24:11,RES,83m,%CPU,0,%MEM,0.5,COMMAND,nova-scheduler
18:24:11,RES,67m,%CPU,0,%MEM,0.4,COMMAND,nova-console
18:24:11,RES,69m,%CPU,0,%MEM,0.4,COMMAND,nova-consoleaut
18:24:11,RES,30m,%CPU,0,%MEM,0.2,COMMAND,nova-novncproxy
18:24:11,RES,68m,%CPU,0,%MEM,0.4,COMMAND,nova-api
18:24:11,RES,55m,%CPU,0,%MEM,0.4,COMMAND,nova-api
18:24:11,RES,3952,%CPU,4,%MEM,0.0,COMMAND,cgrulesengd
18:24:11,RES,42m,%CPU,1,%MEM,0.3,COMMAND,neutron-openvsw
18:24:11,RES,70m,%CPU,0,%MEM,0.4,COMMAND,neutron-server
18:24:11,RES,73m,%CPU,0,%MEM,0.5,COMMAND,neutron-server
18:24:11,RES,39m,%CPU,0,%MEM,0.2,COMMAND,neutron-evs-age
18:24:11,RES,74m,%CPU,0,%MEM,0.5,COMMAND,neutron-server
18:24:11,RES,75m,%CPU,0,%MEM,0.5,COMMAND,neutron-server
18:24:11,RES,39m,%CPU,0,%MEM,0.2,COMMAND,neutron-sriov-n
18:24:11,RES,73m,%CPU,0,%MEM,0.5,COMMAND,neutron-server
18:24:11,RES,74m,%CPU,0,%MEM,0.5,COMMAND,neutron-server
18:24:11,RES,43m,%CPU,0,%MEM,0.3,COMMAND,neutron-l3-agen
18:24:11,RES,30m,%CPU,0,%MEM,0.2,COMMAND,neutron-resched
18:24:11,RES,67m,%CPU,0,%MEM,0.4,COMMAND,neutron-server
18:24:11,RES,40m,%CPU,0,%MEM,0.3,COMMAND,neutron-meterin
18:24:11,RES,67m,%CPU,0,%MEM,0.4,COMMAND,neutron-server
18:24:11,RES,67m,%CPU,0,%MEM,0.4,COMMAND,neutron-server
18:24:11,RES,39m,%CPU,0,%MEM,0.2,COMMAND,neutron-dhcp-ag
18:24:11,RES,67m,%CPU,0,%MEM,0.4,COMMAND,neutron-server
18:24:11,RES,67m,%CPU,0,%MEM,0.4,COMMAND,neutron-server
18:24:11,RES,40m,%CPU,0,%MEM,0.3,COMMAND,neutron-metadat
18:24:11,RES,38m,%CPU,0,%MEM,0.2,COMMAND,neutron-metadat
18:24:11,RES,38m,%CPU,0,%MEM,0.2,COMMAND,neutron-metadat
18:24:11,RES,38m,%CPU,0,%MEM,0.2,COMMAND,neutron-metadat
18:24:11,RES,38m,%CPU,0,%MEM,0.2,COMMAND,neutron-metadat
18:24:11,RES,28m,%CPU,0,%MEM,0.2,COMMAND,neutron-ns-meta
18:24:11,RES,28m,%CPU,0,%MEM,0.2,COMMAND,neutron-ns-meta
18:24:11,RES,28m,%CPU,0,%MEM,0.2,COMMAND,neutron-ns-meta
18:24:11,RES,28m,%CPU,0,%MEM,0.2,COMMAND,neutron-ns-meta
18:24:11,RES,74m,%CPU,1,%MEM,0.5,COMMAND,cinder-api
18:24:11,RES,40m,%CPU,1,%MEM,0.3,COMMAND,cinder-volume
18:24:11,RES,57m,%CPU,1,%MEM,0.4,COMMAND,cinder-api
18:24:11,RES,58m,%CPU,0,%MEM,0.4,COMMAND,cinder-volume
18:24:11,RES,54m,%CPU,0,%MEM,0.3,COMMAND,cinder-schedule
18:24:11,RES,54m,%CPU,0,%MEM,0.3,COMMAND,cinder-backup
18:24:11,RES,192m,%CPU,12,%MEM,1.2,COMMAND,beam.smp
18:24:11,RES,14m,%CPU,1,%MEM,0.1,COMMAND,cps_monitor.py
18:24:11,RES,21m,%CPU,1,%MEM,0.1,COMMAND,zkServerMgr.py
18:24:11,RES,31m,%CPU,1,%MEM,0.2,COMMAND,python
18:24:11,RES,63m,%CPU,1,%MEM,0.4,COMMAND,haproxy
18:24:11,RES,38m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,24m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,7956,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,9.9m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,70m,%CPU,0,%MEM,0.4,COMMAND,java
18:24:11,RES,7744,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,24m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,14m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,9.9m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,18m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,30m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,7816,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,8428,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,30m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,8052,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,9512,%CPU,0,%MEM,0.1,COMMAND,puppet_monitor.
18:24:11,RES,10m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8460,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,7724,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,8440,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8460,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8440,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8448,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8408,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8372,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8248,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8252,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8268,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8272,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8292,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8352,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8220,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8216,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8236,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8240,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8260,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8272,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,7852,%CPU,0,%MEM,0.0,COMMAND,sys_monitor.py
18:24:11,RES,8192,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8188,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8196,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8196,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8204,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8224,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8212,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8212,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8224,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8228,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,22m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8212,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8184,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8180,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,16m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8264,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,15m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,11m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8004,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,26m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,13m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,6660,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,3308,%CPU,0,%MEM,0.0,COMMAND,nginx
18:24:11,RES,17m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,1596,%CPU,0,%MEM,0.0,COMMAND,sh
18:24:11,RES,1680,%CPU,0,%MEM,0.0,COMMAND,nginx
18:24:11,RES,16m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,1572,%CPU,0,%MEM,0.0,COMMAND,sh
18:24:11,RES,10m,%CPU,3,%MEM,0.1,COMMAND,syslog-ng
18:24:11,RES,31m,%CPU,1,%MEM,0.2,COMMAND,python
18:24:11,RES,38m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,24m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,27m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,7956,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,9.9m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,24m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,7744,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,24m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,14m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,9.9m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,18m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,30m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,7816,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,27m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,8428,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,23m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,30m,%CPU,0,%MEM,0.2,COMMAND,python
18:24:11,RES,8052,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,10m,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8460,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,7724,%CPU,0,%MEM,0.0,COMMAND,python
18:24:11,RES,8440,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8460,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8440,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8448,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8408,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8372,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8248,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8252,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8268,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8272,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8292,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8352,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8220,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8216,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8236,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,8240,%CPU,0,%MEM,0.1,COMMAND,python
18:24:11,RES,7148,%CPU,0,%MEM,0.0,COMMAND,python
